student_id,subject,quiz_score,quiz_accuracy,total_attempts,study_time_hours,average_time_per_question,completion_rate,previous_score,current_score,practice_questions,difficulty_level,time_management_score,consistency_score,timestamp
STU00082,Python,46.1,46.9,16,2.7,104.0,92.7,59.4,46.1,15,Medium,50.5,52.7,2025-11-15 06:00:00
STU00082,Data Structures,52.2,53.0,17,2.8,111.5,93.6,46.1,52.2,17,Easy,42.5,62.2,2025-11-19 05:00:00
STU00082,Algorithms,55.2,58.7,18,2.6,104.8,96.8,52.2,55.2,19,Medium,51.2,50.5,2025-11-23 06:00:00
STU00082,Database,62.2,63.8,19,2.8,114.6,98.4,55.2,62.2,13,Medium,50.2,61.4,2025-11-27 08:00:00
STU00082,Web Development,56.6,60.1,20,3.6,110.2,91.9,62.2,56.6,25,Medium,49.6,63.1,2025-12-01 08:00:00
STU00083,Python,67.2,67.5,1,1.8,114.0,97.6,35.0,67.2,8,Medium,51.8,61.1,2025-09-11 07:00:00
STU00083,Data Structures,49.7,48.6,2,4.0,104.7,95.3,67.2,49.7,16,Medium,54.0,55.3,2025-09-15 01:00:00
STU00083,Algorithms,36.6,40.8,3,3.7,116.5,90.7,49.7,36.6,13,Hard,52.8,52.8,2025-09-19 01:00:00
STU00083,Database,49.5,54.7,4,3.0,113.8,100.0,36.6,49.5,10,Easy,46.5,52.3,2025-09-23 01:00:00
STU00083,Web Development,42.3,47.4,5,3.2,114.5,100.0,49.5,42.3,8,Medium,50.5,54.5,2025-09-27 04:00:00
STU00083,Python,63.3,57.4,6,1.8,105.6,93.0,42.3,63.3,12,Medium,48.5,53.7,2025-10-01 02:00:00
STU00083,Data Structures,45.5,47.6,7,2.3,108.4,94.6,63.3,45.5,24,Easy,50.3,55.4,2025-10-05 06:00:00
STU00083,Algorithms,57.8,54.6,8,2.5,123.0,89.8,45.5,57.8,24,Easy,46.7,56.6,2025-10-09 07:00:00
STU00083,Database,54.7,52.0,9,3.3,107.1,96.7,57.8,54.7,19,Easy,50.9,62.1,2025-10-13 01:00:00
STU00083,Web Development,59.2,60.5,10,3.6,105.1,96.6,54.7,59.2,17,Medium,47.7,57.4,2025-10-17 06:00:00
STU00083,Python,57.5,54.0,11,2.0,102.5,100.0,59.2,57.5,11,Hard,48.4,58.6,2025-10-21 01:00:00
STU00083,Data Structures,53.9,55.7,12,2.0,112.7,95.4,57.5,53.9,21,Medium,56.4,56.4,2025-10-25 07:00:00
STU00083,Algorithms,61.0,57.5,13,2.4,108.7,96.5,53.9,61.0,21,Easy,58.1,60.4,2025-10-29 08:00:00
STU00083,Database,40.5,42.2,14,3.7,106.8,92.5,61.0,40.5,16,Hard,54.3,57.5,2025-11-02 02:00:00
STU00083,Web Development,54.9,55.4,15,4.0,112.2,95.1,40.5,54.9,21,Easy,51.1,58.6,2025-11-06 02:00:00
STU00083,Python,67.0,65.5,16,3.4,110.6,98.5,54.9,67.0,14,Easy,55.3,54.2,2025-11-10 01:00:00
STU00083,Data Structures,43.3,48.9,17,3.1,97.2,88.6,67.0,43.3,8,Medium,48.3,55.5,2025-11-14 05:00:00
STU00083,Algorithms,40.5,46.5,18,3.4,101.8,100.0,43.3,40.5,15,Hard,53.9,50.6,2025-11-18 08:00:00
STU00083,Database,49.1,47.3,19,1.6,119.3,93.5,40.5,49.1,25,Easy,57.6,55.9,2025-11-22 07:00:00
STU00083,Web Development,52.2,57.2,20,1.6,105.7,97.6,49.1,52.2,24,Medium,51.1,47.9,2025-11-26 08:00:00
STU00084,Python,89.4,90.4,1,4.4,51.7,100.0,77.6,89.4,21,Medium,90.2,84.9,2025-09-13 03:00:00
STU00084,Data Structures,85.6,93.3,2,4.3,58.3,98.2,89.4,85.6,15,Easy,92.0,82.0,2025-09-17 06:00:00
STU00084,Algorithms,88.8,86.4,3,2.0,45.8,90.5,85.6,88.8,16,Medium,89.9,87.0,2025-09-21 05:00:00
STU00084,Database,94.8,98.4,4,2.1,38.8,95.6,88.8,94.8,11,Easy,96.4,82.8,2025-09-25 03:00:00
STU00084,Web Development,80.5,79.6,5,3.8,37.2,96.0,94.8,80.5,16,Medium,91.2,81.5,2025-09-29 04:00:00
STU00084,Python,99.7,100.0,6,4.0,47.4,95.6,80.5,99.7,14,Easy,88.5,87.0,2025-10-03 01:00:00
STU00084,Data Structures,90.4,90.6,7,3.0,47.8,95.2,99.7,90.4,25,Easy,82.7,89.0,2025-10-07 03:00:00
STU00084,Algorithms,94.9,95.7,8,2.8,47.3,91.2,90.4,94.9,21,Easy,87.4,83.9,2025-10-11 06:00:00
STU00084,Database,97.8,98.0,9,3.2,44.2,94.4,94.9,97.8,11,Easy,85.5,85.5,2025-10-15 01:00:00
STU00084,Web Development,89.4,90.3,10,3.9,52.5,95.9,97.8,89.4,13,Easy,89.9,86.9,2025-10-19 07:00:00
STU00084,Python,95.5,95.3,11,3.0,47.2,96.6,89.4,95.5,16,Medium,84.0,93.7,2025-10-23 05:00:00
STU00084,Data Structures,93.3,93.3,12,2.4,50.4,85.3,95.5,93.3,23,Medium,89.9,81.6,2025-10-27 05:00:00
STU00084,Algorithms,99.2,100.0,13,3.9,43.8,100.0,93.3,99.2,12,Easy,88.6,87.4,2025-10-31 07:00:00
STU00084,Database,100.0,99.2,14,3.9,51.8,100.0,99.2,100.0,8,Easy,84.7,83.7,2025-11-04 08:00:00
STU00084,Web Development,94.7,90.9,15,2.5,48.6,100.0,100.0,94.7,19,Medium,86.5,88.0,2025-11-08 03:00:00
STU00084,Python,89.1,87.9,16,3.8,61.9,96.6,94.7,89.1,12,Medium,87.2,89.0,2025-11-12 06:00:00
STU00084,Data Structures,90.5,89.4,17,2.3,42.5,92.0,89.1,90.5,25,Medium,81.0,81.6,2025-11-16 03:00:00
STU00084,Algorithms,90.7,87.9,18,2.7,38.5,91.9,90.5,90.7,21,Medium,87.5,90.5,2025-11-20 07:00:00
STU00084,Database,100.0,100.0,19,3.3,43.6,99.4,90.7,100.0,8,Easy,84.8,85.2,2025-11-24 02:00:00
STU00084,Web Development,83.4,82.9,20,4.1,50.0,98.1,100.0,83.4,9,Hard,92.6,87.0,2025-11-28 04:00:00
STU00085,Python,89.4,89.9,1,2.6,82.5,100.0,63.3,89.4,13,Easy,72.9,80.1,2025-09-06 08:00:00
STU00085,Data Structures,75.3,77.4,2,2.3,82.5,90.3,89.4,75.3,8,Medium,71.4,79.5,2025-09-10 07:00:00
STU00085,Algorithms,75.8,78.8,3,2.1,75.6,95.3,75.3,75.8,24,Easy,63.9,78.3,2025-09-14 02:00:00
STU00085,Database,82.7,83.3,4,3.9,78.6,91.8,75.8,82.7,12,Easy,71.6,77.2,2025-09-18 08:00:00
STU00085,Web Development,83.3,87.2,5,3.9,68.8,92.9,82.7,83.3,9,Easy,66.9,82.4,2025-09-22 06:00:00
STU00085,Python,97.8,100.0,6,3.7,67.3,93.7,83.3,97.8,16,Easy,69.8,79.9,2025-09-26 01:00:00
STU00085,Data Structures,73.8,74.4,7,3.2,73.8,97.0,97.8,73.8,11,Hard,70.2,76.2,2025-09-30 08:00:00
STU00085,Algorithms,81.4,83.2,8,3.2,69.3,93.7,73.8,81.4,16,Easy,69.6,81.1,2025-10-04 05:00:00
STU00085,Database,75.1,79.2,9,3.2,78.4,96.1,81.4,75.1,15,Easy,70.0,83.2,2025-10-08 08:00:00
STU00085,Web Development,84.3,85.7,10,3.0,69.3,87.4,75.1,84.3,21,Easy,64.8,81.4,2025-10-12 02:00:00
STU00085,Python,96.7,100.0,11,3.5,72.2,90.2,84.3,96.7,10,Easy,69.8,77.0,2025-10-16 03:00:00
STU00085,Data Structures,70.3,73.2,12,3.9,80.7,100.0,96.7,70.3,12,Medium,74.3,79.9,2025-10-20 02:00:00
STU00085,Algorithms,81.7,83.6,13,3.5,62.5,100.0,70.3,81.7,21,Medium,67.0,88.3,2025-10-24 04:00:00
STU00085,Database,89.2,89.1,14,3.0,80.6,94.8,81.7,89.2,12,Easy,67.3,78.0,2025-10-28 02:00:00
STU00085,Web Development,77.3,81.1,15,3.9,70.7,95.6,89.2,77.3,20,Medium,71.5,79.8,2025-11-01 08:00:00
STU00085,Python,95.3,92.2,16,1.6,76.4,97.1,77.3,95.3,12,Medium,69.8,79.4,2025-11-05 03:00:00
STU00085,Data Structures,73.6,77.4,17,3.1,73.2,95.7,95.3,73.6,8,Easy,68.9,76.6,2025-11-09 06:00:00
STU00085,Algorithms,85.5,84.4,18,3.9,72.5,88.6,73.6,85.5,16,Easy,68.3,85.1,2025-11-13 05:00:00
STU00085,Database,91.4,91.8,19,2.0,66.4,92.1,85.5,91.4,8,Medium,72.1,80.2,2025-11-17 04:00:00
STU00085,Web Development,85.9,90.1,20,2.0,70.8,90.4,91.4,85.9,12,Easy,70.5,82.9,2025-11-21 07:00:00
STU00086,Python,87.8,90.6,1,2.9,43.5,91.2,76.1,87.8,12,Medium,86.8,79.9,2025-09-19 02:00:00
STU00086,Data Structures,81.7,78.0,2,4.1,34.2,97.8,87.8,81.7,16,Hard,85.6,79.2,2025-09-23 08:00:00
STU00086,Algorithms,94.3,96.3,3,2.9,60.9,97.5,81.7,94.3,11,Medium,85.9,79.3,2025-09-27 08:00:00
STU00086,Database,96.6,94.8,4,2.7,45.0,96.3,94.3,96.6,21,Hard,89.6,77.8,2025-10-01 03:00:00
STU00086,Web Development,86.3,82.6,5,4.1,37.1,90.9,96.6,86.3,13,Hard,81.5,86.5,2025-10-05 03:00:00
STU00086,Python,90.8,95.8,6,3.6,47.2,96.1,86.3,90.8,23,Easy,85.5,77.5,2025-10-09 02:00:00
STU00086,Data Structures,100.0,100.0,7,2.6,45.7,100.0,90.8,100.0,17,Medium,76.8,82.4,2025-10-13 03:00:00
STU00086,Algorithms,100.0,100.0,8,3.3,50.2,94.8,100.0,100.0,8,Medium,83.7,83.9,2025-10-17 02:00:00
STU00086,Database,100.0,96.8,9,2.8,41.8,92.3,100.0,100.0,13,Hard,84.8,83.4,2025-10-21 07:00:00
STU00086,Web Development,99.0,100.0,10,4.1,43.7,97.2,100.0,99.0,24,Easy,75.9,90.3,2025-10-25 04:00:00
STU00086,Python,100.0,100.0,11,3.4,35.6,92.0,99.0,100.0,9,Easy,91.1,86.0,2025-10-29 01:00:00
STU00086,Data Structures,95.8,97.5,12,2.3,51.2,98.8,100.0,95.8,11,Hard,81.0,80.1,2025-11-02 07:00:00
STU00086,Algorithms,96.7,100.0,13,4.2,52.4,100.0,95.8,96.7,19,Easy,82.5,77.4,2025-11-06 01:00:00
STU00086,Database,98.2,99.4,14,4.4,36.4,96.0,96.7,98.2,19,Medium,89.7,79.8,2025-11-10 02:00:00
STU00086,Web Development,100.0,100.0,15,3.8,56.3,96.3,98.2,100.0,25,Easy,76.9,81.0,2025-11-14 08:00:00
STU00086,Python,99.9,97.3,16,3.9,42.6,90.6,100.0,99.9,21,Medium,85.5,83.0,2025-11-18 02:00:00
STU00086,Data Structures,98.6,100.0,17,2.5,34.1,91.2,99.9,98.6,20,Medium,84.7,87.1,2025-11-22 02:00:00
STU00086,Algorithms,99.3,100.0,18,4.2,39.5,94.3,98.6,99.3,8,Medium,86.1,85.4,2025-11-26 01:00:00
STU00086,Database,100.0,100.0,19,4.2,40.0,95.0,99.3,100.0,16,Medium,83.1,79.5,2025-11-30 03:00:00
STU00086,Web Development,100.0,100.0,20,2.3,33.0,91.4,100.0,100.0,20,Easy,79.3,78.4,2025-12-04 06:00:00
STU00087,Python,42.3,41.8,1,1.8,98.8,96.9,30.0,42.3,12,Hard,55.7,40.7,2025-09-16 01:00:00
STU00087,Data Structures,57.5,58.5,2,3.1,104.3,86.6,42.3,57.5,13,Easy,55.5,43.1,2025-09-20 02:00:00
STU00087,Algorithms,41.7,42.9,3,3.6,98.3,94.9,57.5,41.7,8,Medium,55.4,42.2,2025-09-24 07:00:00
STU00087,Database,49.3,51.7,4,2.1,105.7,98.1,41.7,49.3,10,Medium,51.4,44.9,2025-09-28 07:00:00
STU00087,Web Development,41.6,43.7,5,3.7,98.4,92.6,49.3,41.6,17,Medium,54.3,39.9,2025-10-02 06:00:00
STU00087,Python,48.6,55.2,6,2.6,103.0,92.7,41.6,48.6,24,Easy,58.3,35.6,2025-10-06 07:00:00
STU00087,Data Structures,32.3,31.6,7,2.3,103.6,87.0,48.6,32.3,12,Hard,54.5,40.0,2025-10-10 08:00:00
STU00087,Algorithms,42.5,41.2,8,2.4,95.4,93.2,32.3,42.5,18,Hard,54.5,42.2,2025-10-14 01:00:00
STU00087,Database,50.7,50.2,9,2.5,107.0,100.0,42.5,50.7,21,Medium,56.4,32.8,2025-10-18 06:00:00
STU00087,Web Development,43.1,42.7,10,2.4,100.2,95.3,50.7,43.1,14,Medium,60.4,42.2,2025-10-22 02:00:00
STU00087,Python,55.6,59.0,11,4.0,100.6,90.4,43.1,55.6,9,Easy,57.0,45.0,2025-10-26 05:00:00
STU00087,Data Structures,35.0,41.2,12,2.2,105.4,96.5,55.6,35.0,18,Hard,54.4,34.7,2025-10-30 07:00:00
STU00087,Algorithms,55.8,51.3,13,2.5,83.9,93.0,35.0,55.8,22,Easy,57.9,44.9,2025-11-03 05:00:00
STU00087,Database,44.3,43.6,14,2.6,107.8,91.2,55.8,44.3,12,Hard,54.5,40.6,2025-11-07 04:00:00
STU00087,Web Development,26.8,28.8,15,2.7,99.2,91.5,44.3,26.8,12,Hard,57.0,45.2,2025-11-11 08:00:00
STU00087,Python,52.7,53.4,16,2.2,106.8,92.6,26.8,52.7,20,Medium,53.6,38.9,2025-11-15 01:00:00
STU00087,Data Structures,49.8,52.1,17,2.4,106.2,95.8,52.7,49.8,12,Medium,50.8,41.3,2025-11-19 02:00:00
STU00087,Algorithms,42.2,44.7,18,2.1,104.3,95.1,49.8,42.2,18,Hard,54.8,41.2,2025-11-23 08:00:00
STU00087,Database,55.1,55.1,19,2.1,95.9,95.6,42.2,55.1,8,Medium,56.4,47.4,2025-11-27 05:00:00
STU00087,Web Development,55.5,52.6,20,3.6,96.7,95.8,55.1,55.5,9,Easy,55.3,38.0,2025-12-01 03:00:00
STU00088,Python,76.6,74.8,1,3.6,55.3,97.9,46.0,76.6,9,Easy,55.7,79.6,2025-09-06 07:00:00
STU00088,Data Structures,45.7,48.5,2,2.0,69.7,91.1,76.6,45.7,25,Hard,76.0,74.1,2025-09-10 05:00:00
STU00088,Algorithms,60.7,60.7,3,2.6,63.6,95.2,45.7,60.7,22,Easy,67.4,68.4,2025-09-14 04:00:00
STU00088,Database,66.9,68.4,4,3.4,68.4,91.1,60.7,66.9,9,Medium,61.7,75.5,2025-09-18 03:00:00
STU00088,Web Development,66.5,64.1,5,2.9,68.1,88.6,66.9,66.5,22,Medium,64.2,75.6,2025-09-22 08:00:00
STU00088,Python,67.3,68.6,6,3.9,66.9,95.8,66.5,67.3,18,Medium,62.3,75.2,2025-09-26 06:00:00
STU00088,Data Structures,68.8,69.0,7,3.2,61.9,100.0,67.3,68.8,12,Medium,60.1,73.5,2025-09-30 08:00:00
STU00088,Algorithms,71.7,68.4,8,3.6,61.2,100.0,68.8,71.7,17,Easy,67.5,72.1,2025-10-04 07:00:00
STU00088,Database,69.4,72.6,9,3.1,62.4,91.1,71.7,69.4,13,Easy,59.2,71.8,2025-10-08 04:00:00
STU00088,Web Development,61.3,65.3,10,1.6,59.1,90.3,69.4,61.3,25,Medium,55.7,75.8,2025-10-12 07:00:00
STU00088,Python,72.5,78.3,11,1.6,59.4,95.2,61.3,72.5,11,Medium,55.4,69.8,2025-10-16 03:00:00
STU00088,Data Structures,60.3,66.7,12,3.4,71.9,92.2,72.5,60.3,15,Medium,60.1,70.7,2025-10-20 01:00:00
STU00088,Algorithms,71.6,65.3,13,2.1,67.1,100.0,60.3,71.6,15,Medium,61.7,73.8,2025-10-24 06:00:00
STU00088,Database,63.7,57.0,14,1.8,61.4,93.1,71.6,63.7,18,Hard,60.9,79.9,2025-10-28 01:00:00
STU00088,Web Development,67.5,67.6,15,2.9,57.8,92.4,63.7,67.5,14,Easy,62.5,69.9,2025-11-01 03:00:00
STU00088,Python,84.0,86.0,16,1.8,60.0,94.1,67.5,84.0,25,Easy,65.3,72.9,2025-11-05 03:00:00
STU00088,Data Structures,69.8,71.1,17,3.7,67.3,97.5,84.0,69.8,20,Medium,59.3,80.4,2025-11-09 03:00:00
STU00088,Algorithms,56.4,52.9,18,2.0,54.5,95.4,69.8,56.4,19,Hard,62.2,74.4,2025-11-13 01:00:00
STU00088,Database,77.6,80.8,19,2.9,62.2,92.9,56.4,77.6,11,Easy,60.3,71.6,2025-11-17 08:00:00
STU00088,Web Development,70.5,70.2,20,2.5,70.0,92.3,77.6,70.5,16,Easy,60.2,73.3,2025-11-21 07:00:00
STU00089,Python,75.7,74.2,1,2.2,54.3,96.6,66.8,75.7,19,Hard,90.5,83.1,2025-09-10 06:00:00
STU00089,Data Structures,95.0,90.0,2,2.3,49.6,92.4,75.7,95.0,9,Easy,89.1,90.0,2025-09-14 08:00:00
STU00089,Algorithms,84.9,85.9,3,3.7,52.6,97.1,95.0,84.9,10,Medium,90.4,90.5,2025-09-18 05:00:00
STU00089,Database,74.5,78.1,4,2.3,58.0,100.0,84.9,74.5,8,Medium,91.7,95.3,2025-09-22 08:00:00
STU00089,Web Development,90.0,87.4,5,4.4,59.5,90.4,74.5,90.0,25,Easy,91.7,91.3,2025-09-26 01:00:00
STU00089,Python,86.0,86.7,6,3.1,58.8,96.7,90.0,86.0,24,Easy,94.2,86.8,2025-09-30 04:00:00
STU00089,Data Structures,88.7,89.2,7,3.1,52.5,92.9,86.0,88.7,13,Medium,98.1,91.1,2025-10-04 07:00:00
STU00089,Algorithms,88.2,91.0,8,4.3,56.8,90.7,88.7,88.2,18,Medium,93.2,88.9,2025-10-08 07:00:00
STU00089,Database,89.1,86.6,9,3.9,46.5,94.2,88.2,89.1,20,Easy,97.4,97.7,2025-10-12 05:00:00
STU00089,Web Development,95.7,91.0,10,4.2,49.4,93.6,89.1,95.7,13,Medium,94.2,87.6,2025-10-16 05:00:00
STU00089,Python,92.9,92.5,11,2.0,48.9,91.0,95.7,92.9,13,Easy,95.5,86.7,2025-10-20 03:00:00
STU00089,Data Structures,89.5,92.6,12,4.1,59.4,96.7,92.9,89.5,21,Medium,93.9,91.9,2025-10-24 05:00:00
STU00089,Algorithms,90.7,89.5,13,3.8,55.4,96.4,89.5,90.7,19,Medium,93.8,85.6,2025-10-28 03:00:00
STU00089,Database,85.9,85.6,14,3.5,50.4,95.3,90.7,85.9,9,Easy,92.6,90.9,2025-11-01 03:00:00
STU00089,Web Development,92.1,89.9,15,2.3,47.2,91.2,85.9,92.1,9,Medium,89.1,91.2,2025-11-05 03:00:00
STU00089,Python,81.7,82.8,16,2.0,46.9,93.7,92.1,81.7,13,Easy,94.7,94.5,2025-11-09 08:00:00
STU00089,Data Structures,90.9,94.4,17,2.5,51.9,93.0,81.7,90.9,21,Medium,97.7,94.3,2025-11-13 05:00:00
STU00089,Algorithms,94.5,93.9,18,2.5,55.5,97.2,90.9,94.5,17,Easy,98.3,95.0,2025-11-17 08:00:00
STU00089,Database,91.8,94.0,19,3.2,37.6,99.3,94.5,91.8,9,Easy,87.9,93.4,2025-11-21 05:00:00
STU00089,Web Development,96.1,97.0,20,4.2,52.8,90.8,91.8,96.1,18,Medium,97.4,93.5,2025-11-25 01:00:00
STU00090,Python,62.7,60.6,1,2.6,95.0,97.3,44.1,62.7,20,Easy,39.9,51.6,2025-09-14 01:00:00
STU00090,Data Structures,55.4,58.3,2,2.1,98.5,93.2,62.7,55.4,25,Easy,40.8,52.2,2025-09-18 08:00:00
STU00090,Algorithms,66.4,68.7,3,3.1,97.2,95.0,55.4,66.4,18,Easy,44.9,61.6,2025-09-22 06:00:00
STU00090,Database,60.1,57.4,4,2.2,92.7,99.8,66.4,60.1,8,Medium,44.3,52.7,2025-09-26 04:00:00
STU00090,Web Development,52.0,52.8,5,2.7,93.0,91.7,60.1,52.0,11,Medium,42.6,57.8,2025-09-30 05:00:00
STU00090,Python,59.5,57.7,6,2.9,87.8,96.7,52.0,59.5,19,Easy,46.0,51.4,2025-10-04 07:00:00
STU00090,Data Structures,54.7,58.2,7,2.5,107.9,91.1,59.5,54.7,10,Medium,41.5,56.0,2025-10-08 02:00:00
STU00090,Algorithms,63.0,66.9,8,3.8,99.2,98.7,54.7,63.0,13,Medium,42.1,52.6,2025-10-12 05:00:00
STU00090,Database,53.5,58.1,9,2.5,94.1,97.8,63.0,53.5,21,Easy,43.9,49.3,2025-10-16 06:00:00
STU00090,Web Development,49.6,47.2,10,2.6,91.7,94.8,53.5,49.6,20,Hard,39.5,54.0,2025-10-20 04:00:00
STU00090,Python,54.0,60.0,11,1.8,98.8,94.0,49.6,54.0,13,Easy,36.4,57.5,2025-10-24 08:00:00
STU00090,Data Structures,45.9,50.0,12,3.4,86.3,96.7,54.0,45.9,21,Hard,41.5,57.7,2025-10-28 06:00:00
STU00090,Algorithms,75.0,74.0,13,2.0,89.5,96.7,45.9,75.0,13,Medium,41.7,47.7,2025-11-01 08:00:00
STU00090,Database,47.7,52.2,14,3.1,102.5,88.7,75.0,47.7,17,Hard,41.8,52.6,2025-11-05 02:00:00
STU00090,Web Development,49.4,52.5,15,3.4,96.3,90.0,47.7,49.4,20,Medium,42.0,49.6,2025-11-09 07:00:00
STU00090,Python,64.7,64.3,16,3.4,81.6,90.2,49.4,64.7,8,Easy,34.3,55.1,2025-11-13 03:00:00
STU00090,Data Structures,51.0,54.0,17,2.9,90.4,94.5,64.7,51.0,11,Medium,39.9,52.0,2025-11-17 06:00:00
STU00090,Algorithms,62.2,64.4,18,1.7,91.7,86.0,51.0,62.2,25,Hard,37.1,57.1,2025-11-21 05:00:00
STU00090,Database,69.8,68.1,19,3.2,78.7,92.8,62.2,69.8,15,Easy,45.5,53.2,2025-11-25 04:00:00
STU00090,Web Development,55.8,56.1,20,1.5,92.0,100.0,69.8,55.8,21,Hard,31.6,57.5,2025-11-29 03:00:00
STU00091,Python,100.0,100.0,1,3.7,45.3,90.5,70.2,100.0,25,Easy,89.0,85.8,2025-09-13 01:00:00
STU00091,Data Structures,85.7,89.1,2,3.7,40.6,99.8,100.0,85.7,9,Easy,90.1,86.3,2025-09-17 05:00:00
STU00091,Algorithms,83.6,85.2,3,4.1,39.8,94.8,85.7,83.6,14,Hard,91.9,80.3,2025-09-21 02:00:00
STU00091,Database,90.0,90.4,4,2.7,42.8,95.4,83.6,90.0,8,Medium,80.6,82.4,2025-09-25 02:00:00
STU00091,Web Development,83.3,84.0,5,3.0,50.5,100.0,90.0,83.3,17,Medium,89.3,76.2,2025-09-29 06:00:00
STU00091,Python,93.9,96.6,6,3.3,36.8,86.2,83.3,93.9,13,Medium,82.7,79.4,2025-10-03 05:00:00
STU00091,Data Structures,100.0,100.0,7,3.7,42.1,86.8,93.9,100.0,20,Easy,87.1,80.9,2025-10-07 08:00:00
STU00091,Algorithms,88.4,89.7,8,4.1,44.9,97.0,100.0,88.4,9,Medium,80.8,77.4,2025-10-11 07:00:00
STU00091,Database,96.2,93.8,9,2.8,36.2,91.8,88.4,96.2,13,Easy,83.3,80.0,2025-10-15 08:00:00
STU00091,Web Development,88.7,88.4,10,4.0,47.6,94.1,96.2,88.7,13,Hard,83.4,79.6,2025-10-19 07:00:00
STU00091,Python,99.0,99.7,11,2.6,42.9,95.4,88.7,99.0,25,Medium,89.9,80.0,2025-10-23 07:00:00
STU00091,Data Structures,100.0,99.1,12,3.6,39.3,95.7,99.0,100.0,17,Medium,85.7,86.3,2025-10-27 05:00:00
STU00091,Algorithms,97.0,100.0,13,3.3,50.1,97.4,100.0,97.0,22,Easy,87.2,76.1,2025-10-31 05:00:00
STU00091,Database,93.5,97.5,14,2.7,46.8,91.7,97.0,93.5,12,Medium,91.5,88.4,2025-11-04 08:00:00
STU00091,Web Development,82.7,77.5,15,3.0,45.8,97.2,93.5,82.7,12,Hard,85.7,84.0,2025-11-08 07:00:00
STU00091,Python,93.7,96.3,16,2.7,47.4,96.7,82.7,93.7,17,Medium,81.3,81.0,2025-11-12 03:00:00
STU00091,Data Structures,99.7,95.6,17,3.0,47.0,98.6,93.7,99.7,12,Easy,89.7,83.1,2025-11-16 02:00:00
STU00091,Algorithms,89.7,91.0,18,2.5,35.9,99.5,99.7,89.7,12,Hard,80.0,79.4,2025-11-20 04:00:00
STU00091,Database,91.8,97.8,19,3.0,31.6,94.4,89.7,91.8,22,Easy,82.6,80.4,2025-11-24 07:00:00
STU00091,Web Development,99.2,97.4,20,3.3,46.3,92.7,91.8,99.2,15,Easy,87.7,84.4,2025-11-28 04:00:00
STU00092,Python,48.4,49.5,1,3.5,84.7,89.1,32.7,48.4,9,Easy,44.7,38.1,2025-09-19 02:00:00
STU00092,Data Structures,57.9,52.6,2,2.7,90.1,99.6,48.4,57.9,25,Easy,39.2,43.0,2025-09-23 07:00:00
STU00092,Algorithms,49.8,48.6,3,3.5,87.6,94.2,57.9,49.8,8,Medium,35.1,52.1,2025-09-27 03:00:00
STU00092,Database,60.9,59.0,4,2.9,78.6,95.4,49.8,60.9,11,Easy,38.0,40.6,2025-10-01 07:00:00
STU00092,Web Development,67.3,69.4,5,2.9,94.9,93.7,60.9,67.3,19,Easy,38.5,44.0,2025-10-05 01:00:00
STU00092,Python,59.1,52.1,6,2.6,81.7,96.0,67.3,59.1,24,Easy,36.9,44.3,2025-10-09 08:00:00
STU00092,Data Structures,56.3,58.5,7,3.4,84.1,94.6,59.1,56.3,15,Easy,41.2,39.5,2025-10-13 05:00:00
STU00092,Algorithms,57.3,56.1,8,2.0,81.6,92.1,56.3,57.3,20,Easy,41.3,43.5,2025-10-17 08:00:00
STU00092,Database,73.6,69.5,9,2.4,83.7,96.7,57.3,73.6,13,Medium,42.4,42.3,2025-10-21 06:00:00
STU00092,Web Development,51.6,54.0,10,3.0,79.0,94.7,73.6,51.6,22,Medium,43.5,43.6,2025-10-25 03:00:00
STU00092,Python,52.5,47.1,11,2.2,74.4,90.6,51.6,52.5,23,Medium,36.3,44.6,2025-10-29 07:00:00
STU00092,Data Structures,43.6,42.6,12,3.9,93.8,95.2,52.5,43.6,21,Hard,37.2,49.0,2025-11-02 02:00:00
STU00092,Algorithms,60.1,60.7,13,3.6,85.0,94.7,43.6,60.1,15,Medium,42.5,42.2,2025-11-06 06:00:00
STU00092,Database,67.5,65.3,14,3.0,92.6,98.2,60.1,67.5,24,Easy,43.9,42.8,2025-11-10 02:00:00
STU00092,Web Development,64.2,59.1,15,2.2,79.8,89.6,67.5,64.2,19,Medium,40.2,48.7,2025-11-14 07:00:00
STU00092,Python,54.3,54.1,16,1.5,82.5,100.0,64.2,54.3,8,Easy,39.5,39.3,2025-11-18 05:00:00
STU00092,Data Structures,62.7,62.1,17,3.0,84.6,90.1,54.3,62.7,13,Easy,44.5,45.2,2025-11-22 04:00:00
STU00092,Algorithms,66.2,60.2,18,3.3,82.6,98.8,62.7,66.2,25,Medium,34.5,40.7,2025-11-26 05:00:00
STU00092,Database,68.2,67.8,19,2.9,83.9,97.9,66.2,68.2,18,Medium,47.4,47.4,2025-11-30 05:00:00
STU00092,Web Development,66.9,64.9,20,2.1,80.0,92.9,68.2,66.9,9,Medium,45.2,40.5,2025-12-04 08:00:00
STU00093,Python,99.4,100.0,1,3.5,39.3,91.7,74.0,99.4,17,Easy,81.9,86.4,2025-09-20 04:00:00
STU00093,Data Structures,93.0,95.7,2,2.2,37.1,93.8,99.4,93.0,25,Medium,83.1,88.3,2025-09-24 07:00:00
STU00093,Algorithms,100.0,99.3,3,2.1,55.1,94.7,93.0,100.0,13,Easy,82.9,90.4,2025-09-28 08:00:00
